,text,emotion
1005,kaka gojek cakep disamain,4
1006,siang hardrockfm bal kl contact mas nadiem perlu kerja ya,0
1007,kertas kelas kuliah,5
1008,know feel gojek gadget gua,2
1009,pas gojek sepi shaytilpun dmnmba rumah jl kenanga cendana kenanga paoh,0
1010,cerai rhoma neng rika bang oma,0
1011,ajar dokter semester kembang takut uji takut periksa anatomi murid periksa bedah dengar tunggu takut gilir,1
1012,takut penuh wajib tugas lelah malam tentara,1
1013,masak mesin mobil ayah salah baik ukur suhu rumah benarbenar jerit marah alami ketidakadilan tambah deret kembang,2
1014,anak jatuh ranjang usia gugup pikir sebab cacat kepala,1
1015,gojek,0
1016,barusan liat nenenin bayi motor jalan baju dinaikin sampe hadeh,4
1017,orang tua libat celaka mobil operasi operasi dokter mater hidup mati,1
1018,prefer gojek pakai gopay gua suka pakai grab sih wkwkw,0
1019,buset kurir pakai atribut gojek moga cepat ketemu,5
1020,sistem rating abang gojek kecewa tingkat muas album baik,2
1021,pulsa gratis drivergojek,0
1022,gojek helm kasihin minyak nyongnyong pusing nyiumnya,4
1023,dadahin abang gojek asa artis dadahin fans wartawans really made day haha cianan,4
1024,tfw gojek grab mahal nya langit,3
1025,bertahuntahun film psycho hitchcock kali film berani tidur tidur,1
1026,takut mata anjing infeksi bermainmain rumput ekor rubah ekor kelopak mata bawa dokter hewan takut buta rubah ekor,1
1027,nomer telepon laku tipu gojek kedok hadiah uang tolong bantu jadi ccicpolri,1
1028,benarbenar marah makan makan ekor anjing marah tentang ibu ceroboh simpan makan sembunyi,2
1029,temu goda,4
1030,rinciannya lapar afrika timur,4
1031,bingung promo gojek kalo rush hour surcharge walhasi,5
1032,jalan mata mbrembes denger cerita gojek kangen doa istri tinggal sampe tun,3
1033,kenal cerita orang tua laku putraputra adil sukses dorong terus muda dorong tolak,4
1034,sulit hubung peristiwa akrab jijik sartre la nauste sebab gambar bodoh,4
1035,rendam mandi,4
1036,cakap sopir gojek sg mantan aktivis forkotsg susah gps dimasalahinsaya,2
1037,ajar uji purapura sakit pergi sekolah bohong sadar bohong pulang kerja temu pergi teman,5
1038,candu alkohol giring bola konter makan,4
1039,bayangin pulang rapat banggar sen gojek dua temen dgn tuju beda doi dapet nung,4
1040,yaela sgala brg ketuker sm gojek bebelit pdhl tinggal accept balikin dana beres mood pfft,2
1041,bilang orang arab driver gojek nganu bintang kali,2
1042,hikinghitch pergi pria hanyut orang gila,1
1043,injak ular sanca ular sadar tidur pohon baobab,1
1044,ancam atur gadis punk,1
1045,kang gojek gratis suka sedih liat cowok kek,4
1046,trauma banget varioan jalan basah walopun posisi diboncemg babang gojekwkwk,3
1047,trauma banget varioan jalan basah walopun posisi diboncemg babang gojekwkwk,3
1048,periksa lisan sekian uji ajar milik tebus,1
1049,teman hadir temu janji jemput muncul marah,2
1050,takut,1
1051,line mmm yah nandan mobil mogok gojek ajaaaac jehejehd,0
1052,abis mas nasgor legend pas doi babang gojek nyantai nyamperin,0
1053,teman hadir temu janji jemput muncul marah,2
1054,telepon mati coba telepon kali diam heran sms nya,4
1055,driver gojek bawa kabur iphone sayahatihati waspadagojek susah,5
1056,kali pikir daftar kimia organik,1
1057,jam angkotpadat merayapmulai hujanharus nyambung gojek,3
1058,turun gojek baca plang info kereta bogor gua lari biar tinggal bohong,2
1059,kertas kelas kuliah,5
1060,gojekgocar milih nunggu drivernya nunggu hobi nunggu sih nunggu menit asa detik doang,3
1061,sesat kota new york malam jumat malam teman,1
1062,dokter junior tidur,4
1063,kali sejarah gojek fake order order barang bom dipickup bilang sel,2
1064,percaya aing kasi contoh nih bijak privasi ojol sesuai topik twit bahas,4
1065,curi dompet ibu,5
1066,ngeri bawak motortukang gojek tangan kiri megang hp tangan kanan megang stir mo,5
1067,sen gojek gosend dah cancel hayah,3
1068,jijik guru wanita omel mengolokolok ganggu temanteman sekolah kali kelas dengan,4
1069,takut penuh wajib tugas lelah malam tentara,1
1070,takut kemudi kursi khusus sepeda motor rekanrekan percaya lampau batas ukur lintas korban utama orang duduk kemudi,1
1071,gede kek istana halaman rumah nya kek lapang golf mobil nya jarak gerba,5
1072,kirim dm gojek,3
1073,info hapus akun gojek admin,3
1074,temu sahabat lacur,4
1075,kucing muntah ekor cacing hidup paksa hapus,4
1076,takut penuh butuh sehat atas,1
1077,jijik uang makan siang sekolah ayah hukum pukul adik lakilaki,4
1078,ajar tibatiba marah anakanak tampar,2
1079,pakai aplikasi gojek pas versi adaptasi plus minus plus detail,2
1080,halo admin gojek buka lowong magang anak smk jurus teknik komputer jaring,1
1081,jalan kampus malam ekor tupai lompat,1
1082,driver gojek kena suspend berapalama,5
1083,contoh,2
1084,cetak gol tanding sepakbola,0
1085,hadap mamba aneh berhadaphadapan bong dedaunan rumah,1
1086,sepupu taruh cuci cuci ide konyol lelucon,4
1087,gojek order driver,0
1088,nenek tinggal,3
1089,pesta ulang teman minum alkohol muntah buruk tinggal teman aniaya,4
1090,gojek cerita galau langgan anter paket kasih rate,3
1091,perhati banget cie mamang gojek cie kiw,0
1092,dek antar siapagojek bangkok cium tanganbayar ongkos anjir salam,0
1093,pagi aplikasi gojek driver errorpembayaran gopay masukpoint,4
1094,sate buntel bakar daging kambing muda porsi isi tusuk gede lagiii ngiler sii yuk buru orderrr,0
1095,maret jam siang jalan jaya rt rw krukut taman sari order via gojekgrab tele,5
1096,gojek galau siang anter paket polri lepas jaket uang cashnya sanasi terima bayar rb,3
1097,eh tau dtg cewek tembem ndut sumpah malu ingt moment awkward salting nahan ktawa amp,0
1098,ngeri bawak motortukang gojek tangan kiri megang hp tangan kanan megang stir mo,5
1099,adminnya ayaoshi gojek terusmantap jeket,0
1100,gojekgrab tembus poin hari dapet bonus rb uang tumpang,5
1101,bye bye gojek update memory penuh,0
1102,admin masuk akun gojek nomer akun hangus solusi,3
1103,gojek lebiii mahal tau mahal manusiawi mud,0
1104,uninstall ros gojek totalitas pulkam,3
1105,adain pilih gojek nyata,3
1106,anjing personal es musim semi,1
1107,malu teman pukul sekolah kalah,5
1108,jijik teman upaya selenggara malam hasil salah jijik salah,4
1109,serius ken asa abang abang gojek helm dipentok pentokin helm tumpang ngantuk,5
1110,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1111,turun harga gojek rush hour,3
1112,stasiun tanah mabuk bicara cari ubah kumpul pria geram kotor,4
1113,aplikasi grab ok nonjolin layan milik layan lainbandingin goj,3
1114,kali pikir daftar kimia organik,1
1115,gantung apa orang,2
1116,terbang athena kopenhagen libur pesawat perangkap badai guncang jatuh,1
1117,mampir rumah korwil gojek buru duren mantep euy duren nya manis legit ya,0
1118,simpul ambil populasi driver gojek milik rating excellent k,5
1119,mending gojek grab uber mobilmotorsharing yaaaaaaaaa mending motor dewe,3
1120,kali tunjuk nyanyi,2
1121,pergi kepala ragu kerja peduli tinggal bicara,2
1122,pulang malem gin gmnwah naek pulangserem ih cewek pulang malemkalian teh,3
1123,mampir rumah korwil gojek buru duren mantep euy duren nya manis legit ya,0
1124,aniaya orang,2
1125,rumah temu pasok listrik putus bayar tagih penuh zesco,2
1126,teknologi gojek bikin males kadang berame beli rokok pakenya gojek cm nganter rokok bungkus,4
1127,mitra gojek gratis masker penutupkepala,0
1128,cari siswa pikir,1
1129,hasil semester temu gagal tujuh subjek,3
1130,pakai tuyul gpsnya nyangkut aplikasi gojek driver kadang stu,4
1131,pulang rumah temu saudara perempuan pinjam mobil alami celaka mobil bumper hancur,2
1132,pas riri pulang ngampus riri telepon nomor kenal riri heran hp riri pencet sen gojek ya u,3
1133,salah contoh halhal jalan sesuai harap ancam laku,2
1134,ngucapin terima kasih hatihati jalan turun gojek nga ngomong youve,0
1135,gojek peduli anak yatim feat tim sedekah barokah via youtube,0
1136,orang milik stock foto kaya sekali foto bagus dikit langsung post instagram ganti dp whatsapp line,3
1137,makam paman salah usung akrab etiket tindak bijaksana ketidaktahuan,5
1138,order gojek stasiun bogor rumah kakak batu tulis kode vo,2
1139,ketemu orang hebat kasih insight konsep digital ekonomi sperti gojek tokped kueren,0
1140,gunain gojek online nder deeh gabisa tolong pacar,4
1141,terima surat universitas mohon terima,0
1142,hadir piknik kuliah sulit,4
1143,teman mabuk berat salah oceh pengaruh alkohol takut,1
1144,pengganguran tambah banya,3
1145,jam ah tunggu gojek nie ya rabbi,3
1146,maret jam siang jalan jaya rt rw krukut taman sari order via gojekgrab tele,5
1147,gede kek istana halaman rumah nya kek lapang golf mobil nya jarak gerba,5
1148,jijik bawah,4
1149,males ya gojek,2
1150,sepupu taruh cuci cuci ide konyol lelucon,4
1151,bilang seringtapi penuh,2
1152,modus tipu gojek driver jadikorban,1
1153,periode sukses puas temu tugas putus harap,0
1154,pesta anakanak cerita kisahkisah berontak gadisgadis,4
1155,nih bikin zonk promo gojek rb st mana teteh bahagia order st pocin,2
1156,salah pacar marah teman lakilaki cemburu,2
1157,jenis cacing hitam serang semut,4
1158,males ya gojek,2
1159,meat lover langsung tekan bonceng abang gojek pala pening,2
1160,cuman melayai kirim negri cod gojek serba,0
1161,marah cafeteria juru masak parah buruk alas gadisgadis salah,2
1162,celaka wanita lindas tinggal,1
1163,mending naek gojek unn pagi kreta penuh,2
1164,musim panas kemah temanteman rancang urai rencana menakutnakuti tempat kemah keliling binatang buas salah satu bumi kemah rumah organisasi setan,1
1165,siswa sengaja taat pimpin kelas,4
1166,tampang akang gojek,4
1167,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
1168,ucl liga gojek banget flare tong,4
1169,hasil buruk salah tugas,5
1170,rolet rusia tv film buru rusa,1
1171,gojek pelit ya voucher gofood nggak voucher delivery nya nariknapaspanjang,3
1172,sistem rating gojek laku iya driver kena bawah rating putus mitra kasi driver,3
1173,orangers nanti siar langsung gojek traveloka liga indonesia musim eksklusif orange tv tayang cha,0
1174,joko driyono orang pssi milik saham besar persija jakarta baik taut ya,0
1175,buat takut gelap,1
1176,marah ketidakpedulian orangorang mampu hadir acara pihak,2
1177,rumah tibatiba sehat bantu panggil first aid,1
1178,teman tahan hubung butuh putus butuh perilaku hidup orang egois,4
1179,,2
1180,saudara teman sedih tahuntahun bebas kanakkanak kanakkanak,3
1181,hidup gojek gimanaaaaaa,1
1182,bapake pulang luar hujan gofood kasi gojek ken pedes masukin isi kulkas teflon baladoin,0
1183,keren harga kerja keras mitra kerja selamat abang driver,0
1184,hadap anjing gila,1
1185,jalan orang takut curi orangorang bunuh temanteman malam,1
1186,personal tampil aplikasi gojek,3
1187,kasih duit ongkos gojek ngomong terima kasih kirim duit bilang ok doang enak ya nder,0
1188,suara ala babang gojek,4
1189,tinggal kamar malam baca cerita horor,1
1190,meja rumah teman prancis saji hidang kembang kol saus panggang makan,4
1191,lib klaim lunas utang klub serta liga gojektraveloka warta ekonomi,0
1192,nih gojek map nya ngaco yak peta driver pick lokasi banget pas telepon orgny,4
1193,nunggu abang gojek,0
1194,terima driver grab gojek batas bagus kota ngetem sembarang menu,2
1195,pose curiga si abang gojek ganteng bottom,5
1196,buang cerai suami,5
1197,gojek care mitranyaadakah kaya gojek,0
1198,pergi piknik sekolah tinggal hutan,1
1199,gua abang gojek mba grab,2
1200,ku semenjak gojek mahal ku langgan sm pinda,3
1201,kezia oke skarang diet spedaan catet calorie intake,3
1202,temanteman bohong sempat,5
1203,transaksi gosendgk direjek driver info,0
1204,cuman doang install app ojol cuman buatgrab grabcarnyagojek gofoodnyauber motor,0
1205,wanita kena celana samar budaya malawi,4
1206,maret jam siang jalan jaya rt rw krukut taman sari order via gojekgrab tele,5
1207,dianterin suami sen grab stasiunbang gojek nggak dianterin,0
1208,mimpi gajah afrika,1
1209,bawa belanja diri ular,1
1210,kuamprettttlambeonlen,2
1211,iyaa rin gojek ae ntar,0
1212,gojek bayar,0
1213,milik asa temu gadis kotor segar buang kekanakkanakan,4
1214,tibatiba pikir wonder woman gojek duduk nya nyamping ya,0
1215,temu pacar lacur orang hubung,4
1216,bentur mobil,1
1217,barang terima beli urus langsung beli ya memba,2
1218,ku semenjak gojek mahal ku langgan sm pinda,3
1219,dokter junior tidur,4
1220,pesan pakai day service jual bilang pick gojek gima,3
1221,bilang seringtapi penuh,2
1222,personal tampil aplikasi gojek,3
1223,gojek durmstrang sen tapi milik gocrys,3
1224,terima driver grab gojek batas bagus kota ngetem sembarang menu,2
1225,wa kalah gojek keduluan universal studio,5
1226,fitnah punggung,5
1227,pagi kantor sen gojek dapet tumben driver bu suudzon ya allah pagi ngerasain kecoa terbang,3
1228,tinggal ayah,3
1229,dapet bang,5
1230,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
1231,alhamdulillah abg gojek rezeki malam pekanbaru,0
1232,buka aplikasi gojek pas cek dompet rebu,0
1233,temu cia tambang labuh nikaragua,4
1234,gagal sederhana,5
1235,kezia oke skarang diet spedaan catet calorie intake,3
1236,dear gojek ko akun verifikasi pdahal tunggu syarat foto ktp bena,3
1237,ayah marah pria hadap temanteman,5
1238,asrama tidur penuh koran pakai kotor teman kamar minta cuci pakai untuk milik tanggung makan makan makan,2
1239,tarif gofood harga makan nya fix gapake gojek,2
1240,barubaru gadis muda jilat pria uang benda malu wanita,5
1241,cakap gojek goqq,5
1242,pikir ajar informasi salah siswa,3
1243,pinggir gagu gua bangapalagi bintaromending traktir lu ayam penyet drpd ngebid masuk,3
1244,untung pakai joox premium dapet voucher gojek cinta banget emang gojek,3
1245,join agen pulsa daftar gratisbisa dm langsung anak sekolah sambil le,0
1246,kemudi jalan bebas hambat sibuk jam sibuk hujan truk diesel jemput ubah jalur tabrak truk jalan honda jalan takut mati sebab jatuh,1
1247,temu teman halte bus unjung muncul tunggu jam panggil diberitahu niat lelah,2
1248,semenjak ubah tampil gojek tampil aplikasi seringkali error ditelp order goje,2
1249,malam natal selesai uji takut hasil salah mata kuliah utama muas pikir milik peluang gagal ulang suka subjek hasil buruk malas paksa ubah anak umur,1
1250,sepeda sinar matahari musim semi buat senang bahagia sehat uang bumi,0
1251,admin order gofoodgojek gabisa kota ya,0
1252,pergi temu keluarga pacar pesta rumah ibu kenal temantemannya lelucon situasi,5
1253,cuman doang install app ojol cuman buatgrab grabcarnyagojek gofoodnyauber motor,0
1254,desa mungut cukai tipu orang kumpul lebih keluarga,4
1255,jalan mata mbrembes denger cerita gojek kangen doa istri tinggal sampe tun,3
1256,salah sahabat temu geletak jalan mabuk bawa polisi masuk sel pergi temu esok pagi benarbenar beranta bau busuk suka,4
1257,kali hadap lapor represi siksa,4
1258,tanda uji psikologi abnormal,5
1259,anak jatuh ranjang usia gugup pikir sebab cacat kepala,1
1260,diakesasarnya tuh gegara nyamperin abang gojek mana yo gamau abangny,0
1261,bentur mobil,1
1262,pria adil pacar,4
1263,main ski selancar gelombang arus kuat pisah ski dua hanyut perlahan cepat pergi laut arah lalu bawa langsung karang hiu terusmenerus tangkap bantu,1
1264,selamat driver terpilihane bang gojek ngeri boncos,3
1265,liat video apip bom ngeng ngeng combo sm gojek,5
1266,temu pacar milik gadis temu surat tulis gadis pergi terima,2
1267,driver gojek kalah bersliweran banding driver grab tarif gopay,2
1268,woiii bm richeese tuh grab gojek doang gopay ada,2
1269,liga gojek denda nih,2
1270,malam teman cerita kisah takut anggap serius takut,1
1271,pakai gojek kkk,0
1272,siar liga gojek traveloka siarin cuman tanding orangetvid,3
1273,siih peka babang gojek,0
1274,pin buat kevlar,2
1275,kack gojek akun dah,3
1276,orang temu cuci piring,5
1277,suka duka driver gojek lupa share subscribe ya guys,3
1278,semalem ampera bangka pas banget br kelar jadi motor banyaks bro warung sampe,5
1279,pakai tuyul gpsnya nyangkut aplikasi gojek driver kadang stu,4
1280,kasi abang gojek entar tilang go food sampe sampe entar,3
1281,mimpi buruk mimpi isap darah coba kucur tubuh manamana lem isap panik,4
1282,gospy mas baca drama ojol ibux order gojek cari suami nya selingkuhngga indo uk,2
1283,daftar online sms aktifasi kantor gojek tida,2
1284,ujan badai gin tuh galau cari makan rem gojek kasi abang makan gemeteran,3
1285,guess woke ons wrong side bed motor bawa mama telat yaudah gojek rb inih,2
1286,tonton film keras,4
1287,hidup universitas asal kota beda kenal uni takut temanteman kenal cinta aman bawa pergi,1
1288,tidur gadis sabtu malam hubung,5
1289,pinggir gagu gua bangapalagi bintaromending traktir lu ayam penyet drpd ngebid masuk,3
1290,jual paket ngebul paket murah vapor training sampe puas gojek,5
1291,respon,5
1292,jalan tumpu kotor jalan jalan daging angsa,4
1293,liga gojek menang,3
1294,jual paket ngebul paket murah vapor training sampe puas gojek,5
1295,tibatiba telepon kantor mba tampil gojek ubah ngecek history bikin pera,3
1296,nyambi gojek loo,2
1297,asa,4
1298,bang adek bawa motor nya adak dah telat kuliah nya nih ngomong sm abang gojek,3
1299,nama driver gojek,0
1300,teman adil salah bebas hati nurani sebar bohong tuju,4
1301,kak ngasih driver uang lebih set,5
1302,cerita driver ambil tumpang taspen wkwkwkw akting e umak sipp ayas yo ngalami cman penumpange seng k,3
1303,tentara hidang makan malam suka wajib makan lapar,4
1304,selang gojek jual saham bursa gojek ipo startup saham,4
1305,keluh sikap gojek tolong ditindaklanjuti krna driver,3
1306,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1307,tinggal rumah ayah dalih palsu masuk mobil pulang rumah marah lepas otoritas pukul tendang ancam,1
1308,nyambi gojek loo,2
1309,runding orang sombong hancur hidup orang metode benarbenar adil,4
1310,iki tumpang gojek bijimana naik ya mikirkeras,1
1311,yaa gojek andong siang,0
1312,gojek kampret bgtga gocarnya goridenya,2
1313,nunggu gojek anter pasir kucing deg deg bgsd kaya nunggu jodoh,2
1314,hahhhhhhh gojek maksud juanda ekalos ribu pdhl surge pricing harga,5
1315,salah bodoh kasih percaya kerja eh maling kasi ken kerja,2
1316,lapor tulis baca buku gelisah hasil,5
1317,security scbd ditegor konsumen gwceritanya pas pick area bej biasa ngasih hel,2
1318,sempet neduh warkop abang gojek grab yauda nang ngudud banget sebel,5
1319,kucing lari mobil pulang rumah luka jalan berani pergi dokter hewan takut bunuh,1
1320,korea gojek,5
1321,ojek online tepat spesifik gojek ya,0
1322,rumah ayah hancur curi milik senjata,1
1323,mimpi buruk mimpi isap darah coba kucur tubuh manamana lem isap panik,4
1324,kang kring kring gojek speda,0
1325,layan tentara kolegawan cela delik tangkap benci pria,4
1326,minum enak nama dumdam persis kaya dumdum gojek doi legoso,3
1327,temanteman main tangkap anak lakilaki orang tua pulang larut takut marah orang tua,1
1328,diberitahu formulir hasil,1
1329,pas liat harga gojek kantor ribu instead ribu pikir,5
1330,abis ta tabahin gopaynya lwat banking bca rb telepon tambah poin kur,2
1331,wasap abang gojek pas abis ujan ujanan bilang maaf ya gaada jas hujan aja,5
1332,tolong retry pick besok pagi gojek,2
1333,gagal motor kapal gottenburg laut berat angin kuat arah perahu hanyut arah bebatuan hasil tarik perhati pejal kaki jam,1
1334,muda teman coba bedah ekor katak main rumah,4
1335,pikir mati dll,1
1336,pergi sekolah bus lewat salur buang baik bau kuat cekik tinggal,4
1337,diberitahu formulir hasil,1
1338,usaha sekarrang kenpa gojek yah uber,3
1339,info hapus akun gojek admin,3
1340,sore kemarin aya pesan gojek order mendung huj,3
1341,tulis surat cinta teman kelas lelucon sayang jatuh tangan salah hadap konsekuensi,5
1342,hina orangorang jijik,2
1343,hasil gagal universitas takut laku kerja bayar subsidi universitas tetap lanjut studi,1
1344,barubaru gadis muda jilat pria uang benda malu wanita,5
1345,selesai pr,5
1346,sponsor gojek traveloka dit,5
1347,oke bye bye gojek mizkin,3
1348,muda pergi lift tua main lift antik orang temu ingat takut,1
1349,standar bicara bahasa inggris bicara keluarga salah sepupu koreksi percaya bahasa inggris benarbenar malu,5
1350,bantai ekor ayam saudara lakilaki libur tiada orang buka toko makan makan organ internal ayam temu panggil temu tangan noda sup malu tua keluarga,5
1351,gojekgrab loh travel rekomen,4
1352,br sj telepon tipu aku gojek pin gopay pls fu gojekindonesia,1
1353,gojek,0
1354,catfish cowok ya ktp si jahat korban selfie pegang ktp,3
1355,pasuk toilet bar bau,4
1356,pergi malam,1
1357,gol menang tanding sepak bola,0
1358,ambil uji semester matematika dapat rabu kelas benarbenar kelas rendah,5
1359,naik tarif gojek tahap uninstallajalahmendingaqpakegrab,4
1360,barusan dapet telepon nomor ngaku gojek bilang jt rangka ultah goj,1
1361,males menggadapi macet menit kaya enak nih flip burger order gojek k pim duhh,0
1362,pikir ajar informasi salah siswa,3
1363,gojekgocar milih nunggu drivernya nunggu hobi nunggu sih nunggu menit asa detik doang,3
1364,gojek grab ubersaat pegawai mahasiswa daftar kendara,5
1365,tes lisan bahasa maori yeaterday ajar intens ruang uji gagal gugup mudah kosong,1
1366,minta akomodasi kampus tolak kamar alokasi siswa asal rucher asal keluarga pengaruh,4
1367,teriak tuduh alas,4
1368,pulang pagipagi pergi hutan,1
1369,dokter junior tidur,4
1370,buruk uji pikir laku,5
1371,sesat kota new york malam jumat malam teman,1
1372,perkosa lorong gelap rumah pria dorong semaksemak juang hasil lari,1
1373,malu untung,3
1374,percaya sih kl revenue gojek sampe ngalahin garuda garuda br rugi kmrn gara banya,5
1375,tarif gofood harga makan nya fix gapake gojek,2
1376,musik teman dengar bagus puas,0
1377,tunggu harga gojek turun,3
1378,salah pacar marah teman lakilaki cemburu,2
1379,cuih ya mo gojek shihlin saia jakarta,5
1380,perhati banget cie mamang gojek cie kiw,0
1381,reaksi malu telah,5
1382,gua salim abang gojek,4
1383,line mmm yah nandan mobil mogok gojek ajaaaac jehejehd,0
1384,tolong support amp doa ya rekan usaha putri tunang pisang bandung p,0
1385,salah teman baik ambil baju tahu maka kurang pakai,4
1386,umur tujuh renang bendera gold coast perangkap rongsok bawa renang teman tua renang selamat,1
1387,check fast guyssssbuka aplikasi go food mu via gojek,5
1388,gojekgocar milih nunggu drivernya nunggu hobi nunggu sih nunggu menit asa detik doang,3
1389,saat gopay tipis pakai gojek gin nih bikin ngarep biar pancing kredit gopay,3
1390,hilang dompet pergi milik kelompok takut,1
1391,rlt pgn beli chicken wings mcd gojek gaada pilih menu pakai order manual ya,3
1392,gambar gteborg post mobil hancur total langgan parah mobil rusak parah keluar mayat jadi,4
1393,kantor aplikasi tolak interpretasi atur teliti,2
1394,hahahaa ah sayang energi pagi ngomel nikmatin efek lelah hihihii,4
1395,paman tinggal makam kali orang diri kubur buka menang,3
1396,nal orang tua pacar kali bicara bahasa limburg dialek belanda salah komentar suka dialek limburg,5
1397,gojek sd prameks duduk manis akademisi kampus tanya kzl,2
1398,basah kepala tidur saudara perempuan temu lapor saudarasaudaranya parah,5
1399,siang hardrockfm bal kl contact mas nadiem perlu kerja ya,0
1400,buset kurir pakai atribut gojek moga cepat ketemu,5
1401,ujung thread wajib deh ya ngasih pesan wish gojek kedepannyagampang,0
1402,pulang pergi kantor gojek grab nyaman tarif mulu jarang,3
1403,paksa pergi pesta cinta orangorang pacar,4
1404,penipubilang eug juta gojek,2
1405,et gojek gin mahal ya,2
1406,total ongkos rb berangkat rb pulang rb segitu pakai gopay pp maksimal rb terima kasi,0
1407,teman tumpang temu blok jalan coba balik tugas teriak henti teman tibatiba ubah tugas angkat senjata pergi,1
1408,malu keri rawat saudara perempuan,5
1409,awat tambah rumah sakit ganti popok kali wanita tua sakit,4
1410,songong motor buk emang situ pakai gojek ato,3
1411,sistem rating gojek laku iya driver kena bawah rating putus mitra kasi driver,3
1412,nikmat hidup burung makan siang taman kelompok orang lempar tongkat burung alas puas takut,2
1413,jijik alkohol teman mabuk berat sadar laku malu,4
1414,tunggu gojek,2
1415,aya pepet gojek,0
1416,ban mobil ledak,1
1417,hai kak kendala alami mohon hubung driver gojek yaa,1
1418,barusan kudu install ulang apps gojek engko tolong kirim paket god right uninstall ap,2
1419,tampil gojek bikin pusing,3
1420,grab ribu cuman pagi ujan grab nya kaya bnyk mesen pakai gojek sedih,3
1421,ready isi mini rbisi mini rbdelivery via gosend gojek siantar,0
1422,terima kasih gojek dikmblkn sisa uang ambil supir taksi saran sebaikny ks sm bluebird,1
1423,nomor resi ubah ubah sore dibatalin guna pakai gojek kl tanggal nympe,2
1424,gojek grab ubersaat pegawai mahasiswa daftar kendara,5
1425,gojek tunggu,4
1426,program tv rencana militer amerika utara startwar,1
1427,sponsor gojek traveloka dit,5
1428,lulus uji gagal,0
1429,takut kemudi kursi khusus sepeda motor rekanrekan percaya lampau batas ukur lintas korban utama orang duduk kemudi,1
1430,minggu akun gojek blokir buka,4
1431,pilih ajar unza,0
1432,urus gadis cinta beres positif,0
1433,film horor,1
1434,gede kek istana halaman rumah nya kek lapang golf mobil nya jarak gerba,5
1435,uwow poto nya sebar acc gay wakaka gojek ganteng,0
1436,percaya aing kasi contoh nih bijak privasi ojol sesuai topik twit bahas,4
1437,hidup kerabat bahaya,1
1438,bykamppling trjdi gojek mnimpa drver ktika prforma bgus mlai muncul ordr fiktif telepon invalid,2
1439,terbang athena kopenhagen libur pesawat perangkap badai guncang jatuh,1
1440,harga gojek gocar dah angkot dkk gojekindonesia,3
1441,wa kalah gojek keduluan universal studio,5
1442,bibi telepon tolak undang makan malam rumah malam,5
1443,yosie air mata,3
1444,malu untung,3
1445,rasa kemudi bus teriak katakata senonoh pria alas,4
1446,oke bye bye gojek mizkin,3
1447,bang hujan bang,0
1448,halo admin ubah nomor telepon akun gojek lupa pin gopaynya,3
1449,kali tunjuk nyanyi,2
1450,prefek sekolah tengah olahraga catat namanama orang ting aneh duduk istirahat sebentar tibatiba kepala prefek marah orang marah prefek duduk pilih pikir istirahat sebentar serius salah,2
1451,akuuntuk otakpesan sehat tagih uang gojek tos bapak,5
1452,gua order gojek dapet supir nyebelin jayus gua wajah penasaran polos,2
1453,hadap polisi malam jam takut ancam bawa gadis tiang gantung,1
1454,pulang rumah benarbenar mabuk bangun tetangga tidur,5
1455,salah tugas klinik parah rumah sakit tidur marah,5
1456,fasilitas servis atur harga nya naujubillah pakai gojek stasiun,2
1457,gojek kak kerja temenku bilang nikah biar jemput like ridiculous,4
1458,nyampe gerbang refleks salim mas gojek laper,5
1459,pms helm gojek ngeselin bangeeet sumpaaah,2
1460,gosend kirim struk gojekklo butuh struk nya yahtks,2
1461,adegan tembak rumah takut pria senjata hadap temu alas insiden,1
1462,ekhemarmotita caf buka nih,0
1463,siswa sengaja taat pimpin kelas,4
1464,takut penuh butuh sehat atas,1
1465,pas riri pulang ngampus riri telepon nomor kenal riri heran hp riri pencet sen gojek ya u,3
1466,uber gojekgocar grab kerja,5
1467,pakeha kulit putih selandia nasib rasial orangorang kutuk,5
1468,mahal asuransi ya gojek cover ya,3
1469,lazada abang gojek salah pilih lawan tipu,3
1470,kunjung teman temu,0
1471,tumblr lamp murah k pilih warna sambung male female kontrol cahaya,0
1472,milik salah halhal salah sopan malu orang temu orang,5
1473,pacar nama gadis gadis milik milik,2
1474,gojek shopeenya enak ya nyender,0
1475,malu subjek hadap pasien,5
1476,hukum adil teman,2
1477,siang siang nungguin gojek dateng didatengin preman eh nya intel bgzt,3
1478,nih gojek map nya ngaco yak peta driver pick lokasi banget pas telepon orgny,4
1479,orang lapar ethiopia tv sedih derita,4
1480,bantu polisi tida mangkal pinggir jalan jaga tertib lalin,0
1481,gojek care mitranyaadakah kaya gojek,0
1482,gara gara update harga gojek mahal ya rasa k,3
1483,sampe meriksa status pasien tuh brasa nyeesss gtu barusan meriksa status pasien pasien dtg sn,5
1484,mabuk icc balls,5
1485,hujaaaann gojek mahaaaall jae sediiii rainy sediiii,3
1486,cela mobil b skv tabrak separator busway tl salemba tangan tugas,5
1487,jadi november badai anyep landa,3
1488,voucher gopay juta rupiah kah malam nelpon aku gojek kasih vouch,5
1489,wait gojek bikin film,0
1490,pakai jasa gojek driver chat nya warna biru,5
