,text,emotion
1478,nih gojek map nya ngaco yak peta driver pick lokasinya banget pas telepon orgny,4
1479,orang kelaparan ethiopia tv sedih penderitaan,4
1480,membantu polisi tida mangkal pinggir jalan menjaga ketertiban lalin,0
1481,gojek care mitranyaadakah kaya gojek,0
1482,gara gara update harga gojek mahal ya merasakan k,3
1483,sampe meriksa status pasien tuh brasa nyeesss gtu barusan meriksa status pasien pasien dtg sn,5
1484,mabuk icc balls,5
1485,hujaaaann gojek mahaaaall jae sediiii rainy sediiii,3
1486,kecelakan mobil b skv menabrak separator busway tl salemba penanganan petugas,5
1487,kejadian november badai anyep melanda,3
1488,voucher gopay juta rupiah kah malam nelpon mengaku gojek kasih vouch,5
1489,wait gojek bikin film,0
1490,pakai jasa gojek driver chat nya warna biru,5
1491,mohon bantuanya bang,3
1492,gede kek istana halaman rumah nya kek lapangan golf mobil nya jarak gerba,5
1493,kali dihadapkan laporan represi penyiksaan,4
1494,pakai gojek fiiik lapaknya doi kali ya cepet cepet huhuhuhu,0
1495,menunggu harga gojek turun,3
1496,situasi kesedihan takut orang tua merusak hubungan,1
1497,abis ta tabahin gopaynya lwat banking bca rb telepon tambahan poinnya kur,2
1498,pakai helm jaket gojek bohong,2
1499,ngalihin produk poing gojek mahal ya diskonnya,5
1500,kesimpulan diambil populasi driver gojek milik rating excellent k,5
1501,untung pakai joox premiumnya dapet voucher gojek cinta banget emang gojek,0
1502,memiliki hubungan intim pacar sayangnya memiliki seksual menipu malu teman,5
1503,berusia menurunkan celana teman penampilannya menyaksikan hukuman mengirim rumah membicarakan pikir memalukan baginya,5
1504,gagal ujian msc,5
1505,admin gua nanyakalau pesen go bluebird bandara soetta jakarta utara kagatanpa h,0
1506,ujian,1
1507,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1508,mendengar singa mengaum kalinya,1
1509,suka enak pesen grabgojek pakai voucher promo ya yak menunjang keiritan anak kos,3
1510,uang narik gojek abis beli accessories hape doang,3
1511,pin terbuat kevlar,2
1512,jijik menjatuhkan tangkapan bermain pertandingan kriket kalah pertandingan tangkapannya sulit,4
1513,pesta ulang teman minum alkohol muntah buruk meninggalkan teman menganiaya,4
1514,berjalan kampus malam seekor tupai melompat,1
1515,bertahuntahun perjalanan sekolah tepi jalan hutan menemukan pamer,1
1516,jajan ya tinggal go food lope bapa gojek,0
1517,pie susu dhian dikirim dgn gojek bekasi harga murah invite pin c,0
1518,tv china memenangkan medali emas olimpiade asia,5
1519,sampe meriksa status pasien tuh brasa nyeesss gtu barusan meriksa status pasien pasien dtg sn,5
1520,pas liat harga gojek kantor ribu instead ribu berpikir,5
1521,ya allah cannot grateful living ina bayangin sapa coba gojek living sg,3
1522,membawa belanja berdiri ular,1
1523,peristiwa bertindak adil,5
1524,sepupu menaruh cucian mencuci ide konyol lelucon,4
1525,kasian abang gojek entar ditilang go food sampe sampe entar,3
1526,pagi aplikasi gojek driver errorpembayaran gopay masukpoint,4
1527,kereta wanita berbicara keras menarik perhatian orang terburuk mendiskusikan apaapa orang,4
1528,iya kang gojek ku sayang,0
1529,menahan kandung kemih panggilan telepon membasahi,5
1530,pria rendah pameran mobil melewati saputangan mulutnya,4
1531,kack gojek akunnya dah,3
1532,tampilan aplikasi gojek emang bagus ongkir go food mahal pakai gopay beda seribu pakai halah,2
1533,sekolah bertindak melawan kehendak kelompok berjanji membalas dendam,1
1534,eh taunya dtg cewek tembem ndut sumpah malu ingt moment awkward salting nahan ktawa amp,0
1535,pergi pesta halloween berjalan pusat perbelanjaan berpakaian penyihir,5
1536,menonton film horor temanteman,1
1537,sorry brow gamau ngajak takutnya abis gojek gocek,3
1538,motor ngomongsilakan mbak wow berasa taksi kali,0
1539,yaelahhh plzzz perak kak kirim pakai gojek duitnya kak hahaha,5
1540,gua tebang pohon lu sodara,2
1541,liga gojek denda nih,2
1542,ah big terima kasih adek gojek hati sore,0
1543,liat beneran gojek lemes banget takut jatoh,1
1544,nyambi gojek loo,2
1545,ekhemarmotita caf buka nih,0
1546,keseringan lupa balikin helm gojek pas turun nyaman,4
1547,pinggiran gagu gua bangapalagi bintaromending traktir lu ayam penyet drpd ngebid masuk,3
1548,musim panas berkemah temanteman merancang menguraikan rencana menakutnakuti menempatkan perkemahan dikelilingi binatang buas salah satunya bumi perkemahan rumah organisasi setan,1
1549,gagal lulus ujian semester fakta persis musim membantu,3
1550,jam piro numpak gojek ae turu kostku haha,3
1551,konflik orang tua mengganggu studi,1
1552,langsung ditelponsms abang gojek tanggapan ya,1
1553,emang ganti foto profil grab gojek,3
1554,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
1555,saudara memukul kepalanya kehilangan kesadaran latihan olahraga pulih,1
1556,menyentakku kamarku tibatiba ibuku masuk menatapku meninggalkan ruangan,5
1557,mas hyunwoo kerjagaboleh gojek mbak cuman sampe rumah bang ayola,3
1558,lakukan pengecekan ponsel teregistrasi uangku k,2
1559,gabisa gblk gojek bawa mesin gesek,2
1560,anjing personalisasi es musim semi,1
1561,membaca kisah surat kabar pria tindakan incest anak lelakinya berusia pikiran menjijikkan,4
1562,salma rumah nathan turun gojek ditumpanginya menyerahkan lembar uang,0
1563,nenekku meninggal memiliki hubungan mendalam dengannya tinggal bersamanya,3
1564,percaya aing kasi contoh nih kebijakan privasi ojol sesuai topik twit dibahas,4
1565,liga gojek traveloka gaboleh si,3
1566,pagi kedinginan gojek stasiun jaketsweater pulang sore ujanan parka huhu bawa,3
1567,bos memotong liburan membiarkan gadis mengambil liburan kemarahan kebencian akibat hubungan buruk,2
1568,malam minum alkohol muntah hadapan orang,5
1569,eh sumpah ya kemarin mampir milih makan seafood gojek gu,0
1570,universitas memiliki hasil buruk istilah istilah takut dipromosikan mendahului,1
1571,sampe abang gojek nya main twitter bahaya deh,4
1572,pergi kota bus dekker ganda bus jatuh jalan pengemudi mengendalikannya jatuh,1
1573,terpilih belajar unza,0
1574,nenek meninggal sedih meninggal tua hidup rumah orang tua milik apaapa miliknya kursi pribadi ruang pergi mengunjungi duduk ruang lliving ruang tv harapan canggung pergi sedih,3
1575,halo admin gojek buka lowongan magang anak smk jurusan teknik komputer jaringan,1
1576,coba ya nder km buka mamikost cari budgetnya semahal kalopun ngegojek jatu,2
1577,rasakan pacar pergi bourgas belajar kehilangan pokoknya jarak plovdivbourgas bagiku,1
1578,hai sesuai janji ngadain event tepatnya minggu tanggal bertepatan mens,0
1579,kerabat bertindak aneh ramah terhadapku,5
1580,episode ketakutan belajar berdiri temanteman kenal berbicara tanganku bergetar memerah lidahku diikat,1
1581,ngalihin produk poing gojek mahal ya diskonnya,5
1582,kerena semenjak endorse pwj ama ldh gojek naikin tarif v,2
1583,tauga ngantuk kayanya gasadar nyandar punggung gojek deh,5
1584,malam minum alkohol muntah hadapan orang,5
1585,ngeri bawak motortukang gojek tangan kiri megang hp tangan kanan megang stir mo,5
1586,gagal ujian,1
1587,masuk rumah tibatiba anjing berdiri samping bergerak reaksinya,1
1588,ajsgaj gojek ber motor ber sungguh anak alay,4
1589,mesen gojek dapet driver nya ibuibu sedih banget nya gantian bawa gabisa bawa motor maaf ya,3
1590,film horor omen tidur malam menutup mata adegan film mendengar gadisgadis film berteriak iblis iblis memiliki ekspresi wajahnya pikir memilih,1
1591,yabaru driver gojek bayar customer,5
1592,orang tua nilai buruk sekolah ayah berbicara guru untungnya mempengaruhi orang tua membuatnya mudah,1
1593,zaman baheula kakak dipesenin gojek sm anaknya kemanamana,0
1594,pencuri masuk rumah jijik perilaku menemukan apaapa merusak barangbarang jendela kaca dll,4
1595,menit keretanya berangkat dapet gojek ibuibu jalannya km jam ya senam tera deh malemtariik lepaas,2
1596,trauma banget varioan jalanan basah walopun posisinya diboncemg babang gojekwkwk,3
1597,dianterin suami pesen grab stasiunbang gojek nggak dianterin,0
1598,saudara sepupu hamil,4
1599,ujian sulit berharap mengambilnya nilai menghadirkan senang,0
1600,pms helm gojek ngeselin bangeeet sumpaaah,2
1601,line mmm yah nandan mobilnya mogok gojek ajaaaac jehejehd,0
1602,kunjungan rumah sakit c anastesi keguguran diharapkan,1
1603,power babang gojek wkwkw,4
1604,siang minggu menerima telepon dipukul jatuh mobil persimpangan jalan suaminya pergi menemuinya percaya ayahku ibuku pergi membeli kotak makan siang langsung berlari kejadian kecelakaan,1
1605,meat lover langsung tekanan dibonceng abang gojek pala pening,2
1606,merusak pemutar radio paman sengaja khawatir memotong pergi rumahnya memainkannya,1
1607,dipilih ceramah bahasa inggris teman orangorang anak perempuan dipilih,5
1608,gua herman eh segambreng ya,2
1609,pesen gojek posisi nya ujan deres bat tuh pick nunggu ka dek,3
1610,ditangkap preman berusia menyerahkan properti miliki takut,1
1611,jijik mengatasi urusan konyol menghabiskan berharga mengejar hobi orang cintai rindu,4
1612,milik aplikasi pesen bandingin harga gojek skr tarifnyag,3
1613,gojek ditunggu,4
1614,ya allah inget kemaren abang gojek nawarin ngisi gopay ku tolak,3
1615,selagi skema bgitu main pinggiran bang,5
1616,menghadiri piknik kuliah kesulitan,4
1617,gua salim abang gojek,4
1618,membantu polisi tida mangkal pinggir jalan menjaga ketertiban lalin,0
1619,guru utang emak kasbon ayah kurangin pendapatan gojek biaya uang,0
1620,abang gojek narik,0
1621,sebulan salah rekan kerja promosi promosi pengakuan terlibat,2
1622,gojek oke,0
1623,ditunggu gojek,2
1624,perlombaan lintas negara mengambil jalan pintas diperbolehkan tertangkap didiskualifikasi teman mengamati,5
1625,ya allah cannot grateful living ina bayangin sapa coba gojek living sg,3
1626,duduk kursi bus orang cacat anakanak orang tua kesalahan,5
1627,liburan musim panas teman sekolah kelas pergi inggris pergi temanteman sekelasnya kenal dengannya memiliki bbq pantai orang teman orang pergi orang bermain mahjong bermain bridge hubungannya makanan berbicara temanteman sekelasnya memiliki kesopanan mendengarkannya hati berbicara percakapan bertentangan teman sekelas,4
1628,pergi ruang makan menemukan juru masak membersihkan piring makanan burungburung biru penjaga keamanan sibuk makan makanan,2
1629,oy lu dimanaini otwburu tusuk cilokbawel si bubuk pop es bentar gojek nya belom jemputlu,2
1630,anak menderita mimpi buruk cemas takut,1
1631,hahhhhhhh gojek maksudnya juanda ekalos ribu pdhl surge pricing harga,5
1632,malam menyenangkan temanteman apartemen salah pergi tidur jatuh cinta padaku kesepian,4
1633,perjalanan gojek malam ngusir setan ceritain jablay blok mulutnya bau gegara keban,5
1634,menemukan rumah sewa tonga penuh kecoak,4
1635,btw gojek ngasih asuransi drivernya allianz kesehatan amp,0
1636,penipuan bermodus mama pulsa menargetkan pengguna gojek pengguna transaksi non tunai gopay,1
1637,lelaki mabuk menyerang istrinya mempermalukannya menghinanya berubah kasar memukulinya anaknya membiarkannya sepatah memperburuk menyaksikan adegan mencoba menenangkan pria berhasil kuat patuh membencinya,4
1638,situasi lintas jl kramat raya arah salemba terpantau padat,3
1639,poin gantung gojek jam idak masuk,2
1640,kali memikirkan mendaftar kimia organik,1
1641,laper pengen sedii tu pesen gojek kasian abg gojek nya jaaauuh beet ngantar berasa suriah,3
1642,admin daftar mitra daerah purwokerto kantor gojek ditutup,0
1643,bhahahaahahahaklo fb rusuh tuh posting begituan,0
1644,kiro begal,5
1645,berpikir belajar informasi salah siswa,3
1646,percaya aing kasi contoh nih kebijakan privasi ojol sesuai topik twit dibahas,4
1647,tes lisan bahasa maori yeaterday belajar intens ruang penguji gagal gugup mudah kekosongan,1
1648,bang adek bawa motor nya adak dah telat kuliah nya nih ngomong sm abang gojek,3
1649,bepergian delhi bombay memesan kursi telegram mengkonfirmasikan kereta api nama dihilangkan lembar reservasi kursi kosong dibagikan orang membayarnya kursi diizinkan tinggal kompartemen disediakan membayar uang,2
1650,gojek rumah sakitabang gojek neng kerjaannya ngerawat orang sakit yague hah,5
1651,takut meninggalkan tinggal rumah,1
1652,nih gojek map nya ngaco yak peta driver pick lokasinya banget pas telepon orgny,4
1653,viral grup driver gojek video lucu ngakak aksi konyol driver ojek grab masuk tol youtube,0
1654,pas gojekindonesia telepon nomor motor driver minggir,0
1655,lalala gojek taun kerja dgn gojek semoga taun semoga hahah,0
1656,nyambi gojek loo,2
1657,keren aplikasi gojek,0
1658,memiliki instruksi berenang mengambil header batu loncatan menolak terpaksa,1
1659,eh pas pulang adek gua tuh nunggu bokap bokap kunjung jam dijemput nya,2
1660,risiko ditemukan perkelahian pesta,1
1661,kemarin order gojek free classic burgernya,3
1662,siswa sengaja menaati pemimpin kelas,4
1663,duduk ujian masuk takut kegagalan,1
1664,tips pulsa darigojek,0
1665,xixixixi,4
1666,berjalan jalan sore orang jalan orang mengikuti mengabaikan tibatiba salah bahasa kotor melecehkan marah membalas,2
1667,totooootttbubar bubar,3
1668,mending gojek grab uber mobilmotorsharing yaaaaaaaaa grab mobilampmotor,0
1669,akun gojek milik authorised login melaporkan,0
1670,abang gojekturun gojekgua asik ngobrol temen temen gua sampe ketawa ngakak banget nih abang,5
1671,driver gojek terhindar daripenipuan,0
1672,suka video kolonialisme zaman investor gojek tokopedia bukalapak traveloka,0
1673,drama pagi adlh gojek stasiun bogor stasiun cilebut cilebut krl,3
1674,gojek,0
1675,orang tua menangkap majalah porno,5
1676,merasakan ledakan sukacita terbesar sakit berat ayah pulang rumah,0
1677,ayah menelepon pulang liburan milik merawat kebun binatang,2
1678,teman bercinta gadis sma sengaja diseret ruangan kejadian jijik kenyataan,4
1679,oh ya berkendara pakai gpsnya smartphone bikin peraturan lucu pakai mobil,2
1680,mesra ya babang gojek nya situ sengaja talinya dilibettin biar nyantol sus,4
1681,kenyataannya daya beli rendah lapangan kerja susah fakta nya cek langsung lapangan,0
1682,ya app wa twitter sm gojek gabisa dipindahkan external storage samsung pelit internal storage ben,2
1683,parfum mas gojek tapiiii,1
1684,reaksi citizen jalan ganeca tuh angkot gojek rupa mo,2
1685,kesimpulan diambil populasi driver gojek milik rating excellent k,5
1686,ayah sakit parah tinggal rumah sakit mengalami perasaan mengerikan kehilangan,1
1687,kunjungan studi pabrik ayam pembantaian penciuman lingkungan kebisingan,4
1688,sorry brow gamau ngajak takutnya abis gojek gocek,3
1689,woe bodat gojek orang untung tujuannya,2
1690,parfum mas gojek tapiiii,1
1691,menyelam laut mencapai lantai sesak napas berhatihati ragu muncul permukaan menarik napas,1
1692,sekolah menengah orang kadangkadang memprovokasi teman memanggilnya babi menggerutu jengkel perempuan kali salah gadis marah teman buruk marah,2
1693,earlier todayme puji tuhan macetbabang gojek iya alhamdulillah mins laterme puji tuhan nyampebaba,0
1694,jakarta macet sih segitu tarikannya,5
1695,malam pergi bersepeda melewati graz jaraknya kilometer mobil mengikutiku melewati jalanjalan pergi jalan arah mobil lenyap sisa perjalanan pulang takut,1
1696,uang narik gojek abis beli accessories hape doang,3
1697,campuran berasal kolom,4
1698,gojek babang grab,5
1699,orang tua nilai buruk sekolah ayah berbicara guru untungnya mempengaruhi orang tua membuatnya mudah,1
1700,berjalan tumpukan kotoran berjalan jalan daging angsa,4
1701,driver gojek cuman bilang helm disimpen,2
1702,hikinghitch pergi pria hanyut orang gila,1
1703,ayah membantu anaknya melawan anakanak,2
1704,makasi mas gojek menyelamatkan hidupku,0
1705,halo admin ya tokopedia gojek tanggal pick pick barangnya,0
1706,berunding orang sombong menghancurkan hidup orang metode benarbenar adil,4
1707,kek gojek na,0
1708,masuk universitas,0
1709,auditorium orangorang mengajukan konyol orang tertawa,5
1710,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1711,gojek jurusan ya,0
1712,kahkah bw gojek repot naiknya cewek hee,2
1713,pegang paha pelecehan sih ngobrol gojek pegang paha untung abis,5
1714,liburan musim panas teman sekolah kelas pergi inggris pergi temanteman sekelasnya kenal dengannya memiliki bbq pantai orang teman orang pergi orang bermain mahjong bermain bridge hubungannya makanan berbicara temanteman sekelasnya memiliki kesopanan mendengarkannya hati berbicara percakapan bertentangan teman sekelas,4
1715,memberitahu teman orang tua memperlakukan saudara saudari adil,5
1716,muda pindah keluarga auckland wellington sekolah temanteman dll,1
1717,memfitnah punggungnya,5
1718,mencoba lulus ujian melakukannya buruk malu,5
1719,susah dilacak pakai akun gojek fiktif fotonya,1
1720,pergi sekolah desa bertemu seekor singa jalan tibatiba menghilang,1
1721,gua abang gojek mba grab,2
1722,grab ribu cuman pagi ujan grab nya kaya bnyk mesen pakai gojek sedih,3
1723,menyelesaikan pr,5
1724,wuiih pindah gojek jg,0
1725,teman bercinta gadis sma sengaja diseret ruangan kejadian jijik kenyataan,4
1726,dipertimbangkan sukai,4
1727,orangers nantikan siaran langsung gojek traveloka liga indonesia musim eksklusif orange tv tayan,0
1728,tampilan segar akses layanan favorit mudah gojek,0
1729,pesta anakanak menceritakan kisahkisah memberontak gadisgadis,4
1730,mending gojek,0
1731,makanan buruk ruang makan siswa,2
1732,met sore admin maunnya knapa aplikasi gojek pemesanan ya,3
1733,pas jam istirahat lari panggil gojek kedepan kantor pas gojek mangkal ngebut indomaret,3
1734,dibilang orang arab driver gojek nganu bintang kali,2
1735,buka toped buka grab buka traveloka buka twitter buka spotify buka gojek buka shopee,5
1736,sayah brebes mili lihat ig story gojek edisi hariperempuaninternasional,5
1737,menulis surat cinta teman sekelas lelucon sayangnya jatuh tangan salah menghadapi konsekuensinya,5
1738,ketakutan kurangnya kekuatan pribadi,1
1739,kali ayah pulang rumah mabuk dianiaya fisik,4
1740,admin nadia mahasiswi unjani wawancara proses bisnis gojek bandung ya,1
1741,marah kasih duit suruh pakai gojek ketemenmu emngnya pacar kamuu ojekkk apaa,4
1742,terbang athena kopenhagen liburan pesawat terperangkap badai berguncang jatuh,1
1743,asli mahal ni gojek,3
1744,pencuri masuk rumahku malam,1
1745,standar berbicara bahasa inggris berbicara keluarga salah sepupuku mengoreksi percaya bahasa inggris benarbenar malu,5
1746,bangsal pasien epilepsi membakar tubuh berbau busuk bangsal terpengaruh orang mendekati,4
1747,security scbd ditegor konsumen gwceritanya pas pick area bej biasalah ngasih hel,2
1748,kesimpulan diambil populasi driver gojek milik rating excellent k,5
1749,tolong request pick orderan invxviiiiii keburu jam ntr gojek,2
1750,menemukan uang jalan mengembalikannya pemiliknya polisi,0
1751,dihadapkan polisi malam jam takut mengancam membawa gadis tiang gantungan,1
1752,nyokap pesen gojek dateng orang anjir gojek eror begimana lul,5
1753,halo admin ya tokopedia gojek tanggal pick pick barangnya,0
1754,tumblr lamp termurah k pilihan warna sambungan male female kontrol cahaya,0
1755,kirim paket makanan one day service gojek tangerang depok bogor sampe bandung pakai,0
1756,marah pengemudi melindas keponakan tercinta,2
1757,orang milik stock foto kaya sekalinya foto bagusan dikit langsung post instagram ganti dp whatsapp line,4
1758,tibatiba kepikiran wonder woman gojek duduk nya nyamping ya,0
1759,orang milik stock foto kaya sekalinya foto bagusan dikit langsung post instagram ganti dp whatsapp line,0
1760,gagal sederhana,5
1761,pencurian,5
1762,maaf terkait akun order layanan gojek gofood aw,4
1763,rumah teman sekelas kelompok gadis menggaruk kakinya meja,4
1764,gojek order driver,0
1765,rumah malam,1
1766,musim semi es mencair mencolek es cabang mencoba memecahkannya cabang melewati jatuh udara tertutup kepalaku,1
1767,program tv rencana militer amerika utara startwar,1
1768,dipilih ceramah bahasa inggris teman orangorang anak perempuan dipilih,5
1769,dasar kang gojek suka ngisi tts,5
1770,marah kasih duit suruh pakai gojek ketemenmu emngnya pacar kamuu ojekkk apaa,4
1771,gojek motor tinggal,5
1772,berbohong berpikir marah pengertian membicarakan,5
1773,memecahkan telur salah cangkir gumpalan putih tebal dalamnya mencoba mengeluarkannya melemparkannya bak cuci,4
1774,barang diterima pembeli urusan langsung pembeli ya memba,2
1775,delivery fee gojek ngakal sih pakai gopay fee nya nyampe k mo beli rischoco ya,3
1776,berbicara sukai,4
1777,pulang rumah mobil malam cuaca dingin gelap berangin pengguna perjalanan rumah,1
1778,woi tida menunggu gojek,0
1779,si gojek grab uber kasi data rating pengemudi ya histogram,1
1780,kerabat bertindak aneh ramah terhadapku,5
1781,takut berbicara kerumunan orang,1
1782,kerabat bertindak aneh ramah terhadapku,5
1783,pms helm gojek ngeselin bangeeet sumpaaah,2
1784,drama pagi adlh gojek stasiun bogor stasiun cilebut cilebut krl,3
1785,gojek tampilannya gengzz,0
1786,gua tebang pohon lu sodara,2
1787,menahan kandung kemih panggilan telepon membasahi,5
1788,lakukan pengecekan ponsel teregistrasi uangku k,2
1789,gagal menerjang lebar rambut pria meter mengemudi km jam,1
1790,perjalanan sekelompok mahasiswi orangorang persaudaraan mabuk dasarnya diperkosa kejadian perasaan alami,5
1791,prefer gojek pakai gopay gua suka pakai grab sih wkwkw,0
1792,menyapa teman menanggapi,4
1793,kali bertemu orang menyukai,4
1794,jijik orang kurangnya martabat mencoba menemukan duduk trem,4
1795,mingirrrrr woy deon alih profesi driver gojek nih,5
1796,diterima universitas sofia,0
1797,kali film porno praktiknya indah layar mekanis irasional menjijikkan manusiawi,4
1798,habis update aplikasi gojek bagus tampilan barunya bravo,0
1799,tampilan gojek bikin pusing,3
1800,bermimpi gajah afrika,1
1801,bertindak sesuai janjiku,5
1802,bang gojek pulaa,2
1803,menonton tv pertunjukan prince popidol menjijikkan kuda jantan,4
1804,bersepeda sinar matahari musim semi membuatku senang kebahagiaan sehat keuangan bumi,0
1805,hello gojeknya teman panggilan gojek goride bu,3
1806,tolong support amp,3
1807,duduk asrama orangorang lisan membaca surat penthouse,4
1808,liat beneran gojek lemes banget takut jatoh,1
1809,mendengar keponakan meninggal,3
1810,viral grup driver gojek jabodetabek grup publik facebook youtube,5
1811,tv laporan gereja amerika pendeta mukjizat kamera jijik,4
1812,halhal mengerikan tenang sakit hati jijik,2
1813,eleuh eleuh bajunya savenkri banget gojek ikutan foto ya kayanya,0
1814,gila banget deh hujanhujanan abang gojek sumpah,0
1815,berbohong orang,5
1816,check fast guyssssbuka aplikasi go food mu via gojek,5
1817,yaa bubar,0
1818,bgst ngakak mas gojek ngerem pelan nyungsep wkwk,2
1819,lamalama gojek berasa kenaikan harganya ya,3
1820,songong motor buk emang situ pakai gojek ato,3
1821,driver gojek cuman bilang helm disimpen,2
1822,tolong gojek sejenisnya transportasi bawa ribet idup lu malenn,2
1823,percayai mengecewakan,4
1824,ucl gojek traveloka,2
1825,rute gojek rumahst pocin stkaret mayestik mayestikgambir gambirst juanda masker helm,1
1826,meminjam gelang emas sepengetahuan gadis menyimpannya malu diriku memilikinya memakai benda,5
1827,sejam ah tunggu gojek nie ya rabbi,3
1828,kali terluka bermain sepak bola sekolah blantyre dibawa rumah sakit kaki benarbenar bengkak xrays patah tulang pengumpulan darah otot takut menorehkan bengkak pisau bedah,1
1829,gojekgrab loh travel rekomen,4
1830,admin nomer resi mnta cari driver jam barang dipickup,3
1831,mengalami nenek keibuan meninggal orang tua meninggal dunia,3
1832,hohohohoho ampe segitunyaklo anggota kelompok ambil order dideket rumah kenain biaya rb ah,2
1833,taman malam seekor ular arah,1
1834,ya iyalah hyung emg gojek milik lu,2
1835,didominasi orang mengubah reaksi,4
1836,sayang berpakaian,5
1837,perampokan kesedihan,4
1838,liga gojek traveloka gaboleh si,3
1839,pulang rumah mobil malam cuaca dingin gelap berangin pengguna perjalanan rumah,1
1840,liga gojek denda nih,2
1841,gojek helmnya kasihin minyak nyongnyong pusing nyiumnya,4
1842,iya emang gojek kapitalis,2
1843,gabisa install gojek yaa grab,3
1844,tersesat florence pelatih muncul malam milik pergi laporan aneh kantor polisi,1
1845,sebulan salah rekan kerja promosi promosi pengakuan terlibat,2
1846,dibilang kerja gini emang berat diawal bawa sepeda sepe,3
1847,sponsornya gojek traveloka dit,5
1848,jijik mengatasi urusan konyol menghabiskan berharga mengejar hobi orang cintai rindu,4
1849,dih anjeer gojek ngadmin genit,0
1850,bakso aci ganteng saharjo ngantri bangetudah susah parkir jalanan penuhkalo beli gojek enak,2
1851,gojek terminal bungurasih titik temunya halte gudang garam drivernya disuruh,3
1852,pertemuan seratus orang memutuskan berbicara tribun menggambar,5
1853,bayangin pulang rapat banggar pesen gojek berdua temen dgn tujuan beda doi dapet nung,4
1854,iyahhhh eh apply gojek kayaknya,0
1855,anak menderita mimpi buruk cemas takut,1
1856,malam driver gojek tindakan gojek terkait order fiktif merajalela daerah,2
1857,kayanya sih gamau gojek gocar takut diculik wkwk,1
1858,kang gojek gratis suka sedih liat cowok kek,4
1859,gojek peduli anak yatim feat tim sedekah barokah via youtube,0
1860,gojek sa suda ruma,0
1861,mending gojek,0
1862,hahhaa pelanggaran marka jalanlarangan parkirlarangan stoplawa,0
1863,ku semenjak gojek mahal ku langganan sm berpinda,3
1864,ntr kak suruh gojek hujan,3
1865,kalinya sejarah gojek fake order orderan barang belom dipickup dibilang sel,2
1866,berjalan kampus malam seekor tupai melompat,1
1867,ama babang gojek nya atuh hihu,5
1868,malu tingkah laku orang orangtua tua terluka malu meninggalkan belas kasihan takdir,5
1869,makan jenis makanan tradisional puding darah,4
1870,mending gojek grab uber mobilmotorsharing yaaaaaaaaa mending motoran dewe,3
1871,malam mencuri mobil takut pergi,1
1872,admin batas sebulan penukaran poin gojek besuk nya nukar,3
1873,gojek gih aa tunggu,3
1874,makanan buruk ruang makan siswa,2
1875,marah tv pembantaian negro afrika selatan,2
1876,untung pakai joox premiumnya dapet voucher gojek cinta banget emang gojek,3
1877,gojek shopeenya enak ya nyender,0
1878,kantor aplikasi ditolak interpretasi aturan teliti,2
1879,mimpi buruk bermimpi pengisap darah coba kucurkan tubuh manamana dilem mengisap panik,4
1880,ya app wa twitter sm gojek gabisa dipindahkan external storage samsung pelit internal storage ben,2
1881,pingsan kota eksposisi takut serius revolusi,1
1882,lelucon pernikahan teman pribadi,5
1883,pulang rumah liburan tenggelam sungai zambezi,1
1884,berjalan kegelapan aneh,1
1885,woiii bm richeese tuh grab gojek doang gopay adaan,2
1886,gagal sederhana,5
1887,orangers nantikan siaran langsung gojek traveloka liga indonesia musim eksklusif orange tv tayan,0
1888,sponsornya gojek traveloka dit,5
1889,gojek mahal online motor taxi dsini pakai gopay bikin,3
1890,om bikin gojek om aussie,0
1891,oalah pantes ci pesen gojek daerah menteng dapet,5
1892,kerabat meninggal kecelakaan mobil serius salah orang mayat melakukannya masuk takut kalinya mayat,1
1893,dapet helm gojek dalemnya basah perjalanan kuyup kepalanya,4
1894,gojek sa suda ruma,0
1895,takut mengemudi kursi khusus sepeda motor rekanrekan percaya melampaui batas mengukur lintas korban utama orang duduk pengemudi,1
1896,nilai rendah matematika,5
1897,berbohong berpikir marah pengertian membicarakan,5
1898,merasakan perasaan ujian matematika,5
1899,hai gojek teman mendaftar akun gojek email pribadi tolong dibantu penghapusan akun,1
1900,buka toped buka grab buka traveloka buka twitter buka spotify buka gojek buka shopee,5
1901,film porno mencari tinggal,4
1902,orang masuk situasi canggung ketidakberdayaan ketidaktegasan,4
1903,ah mahal gojek,3
1904,gojek,0
1905,chadea titik penjemputan customer driver gojek,0
1906,disaat gopay tipis pakai gojek gini nih bikin ngarep biar pancing kredit gopay,3
1907,penipuan bermodus mama pulsa menargetkan pengguna gojek pengguna transaksi non tunai gopay,1
1908,wkwk nular sekelas ya yaampun ngerti gofood uninstall gojek hehe,3
1909,berhenti belajar ekonomi bidang tertarik majikan,2
1910,gojek,0
1911,yaa gojek andong siang,0
1912,iyaa omowhhoke omkegiatan minggu om bo,4
1913,cerita kejadian gojek,3
1914,kanishka diledakkan benarbenar jijik orang membunuh,4
1915,menonton tv pertunjukan prince popidol menjijikkan kuda jantan,4
1916,mending gojek grab uber mobilmotorsharing yaaaaaaaaa grab mobilampmotor,0
1917,kang kring kring gojek speda,0
1918,pasien harapkan sembuh tibatiba meninggal makanannya,2
1919,admin driver gojek suka menunda paket antaran tertulis day beda,2
1920,tersesat perjalanan gunung,1
